timestamp_local,target_month,release_month,job_id,model,variable,value,parsed_ok,parsed_notes,raw_model_output,citations
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,housing_starts_mom,-9.8,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,housing_starts_yoy,-0.7,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,building_permits_level,1483.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,building_permits_mom,0.1,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,building_permits_yoy,-1.7,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,existing_home_sales_level,4000.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,existing_home_sales_mom,-3.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,existing_home_sales_yoy,-8.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,new_home_sales_level,650.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,new_home_sales_mom,-5.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,new_home_sales_yoy,-10.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,ism_services_index,54.4,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 00:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,ism_services_mom,1.8,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=675.0 retail_sales_mom=0.20 retail_sales_yoy=3.30 real_pce_level=16500.0 real_pce_mom=0.10 real_pce_yoy=2.50 real_dpi_level=19000.0 real_dpi_mom=0.15 real_dpi_yoy=1.80 housing_starts_level=1366.0 housing_starts_mom=-9.80 housing_starts_yoy=-0.70 building_permits_level=1483.0 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=4000.0 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-8.00 new_home_sales_level=650.0 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=54.4 ism_services_mom=1.80,
2026-01-25 01:00:00,2026-01,2026-02,2026-01_demand_vars_serverB,gpt-5-search-api,retail_sales_level,676.1,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=676.10 retail_sales_mom=−1.50 retail_sales_yoy=4.50 real_pce_level=30000.00 real_pce_mom=−0.10 real_pce_yoy=2.70 real_dpi_level=26000.00 real_dpi_mom=−0.20 real_dpi_yoy=1.80 housing_starts_level=1300.00 housing_starts_mom=−2.50 housing_starts_yoy=−10.00 building_permits_level=1250.00 building_permits_mom=−3.50 building_permits_yoy=−12.00 existing_home_sales_level=4100.00 existing_home_sales_mom=−1.50 existing_home_sales_yoy=−5.00 new_home_sales_level=720.00 new_home_sales_mom=−2.00 new_home_sales_yoy=15.00 ism_services_index=54.00 ism_services_mom=−0.40,
2026-01-25 01:00:00,2026-01,2026-02,2026-01_demand_vars_serverB,gpt-5-search-api,retail_sales_mom,-1.5,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=676.10 retail_sales_mom=−1.50 retail_sales_yoy=4.50 real_pce_level=30000.00 real_pce_mom=−0.10 real_pce_yoy=2.70 real_dpi_level=26000.00 real_dpi_mom=−0.20 real_dpi_yoy=1.80 housing_starts_level=1300.00 housing_starts_mom=−2.50 housing_starts_yoy=−10.00 building_permits_level=1250.00 building_permits_mom=−3.50 building_permits_yoy=−12.00 existing_home_sales_level=4100.00 existing_home_sales_mom=−1.50 existing_home_sales_yoy=−5.00 new_home_sales_level=720.00 new_home_sales_mom=−2.00 new_home_sales_yoy=15.00 ism_services_index=54.00 ism_services_mom=−0.40,
2026-01-25 01:00:00,2026-01,2026-02,2026-01_demand_vars_serverB,gpt-5-search-api,retail_sales_yoy,4.5,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=676.10 retail_sales_mom=−1.50 retail_sales_yoy=4.50 real_pce_level=30000.00 real_pce_mom=−0.10 real_pce_yoy=2.70 real_dpi_level=26000.00 real_dpi_mom=−0.20 real_dpi_yoy=1.80 housing_starts_level=1300.00 housing_starts_mom=−2.50 housing_starts_yoy=−10.00 building_permits_level=1250.00 building_permits_mom=−3.50 building_permits_yoy=−12.00 existing_home_sales_level=4100.00 existing_home_sales_mom=−1.50 existing_home_sales_yoy=−5.00 new_home_sales_level=720.00 new_home_sales_mom=−2.00 new_home_sales_yoy=15.00 ism_services_index=54.00 ism_services_mom=−0.40,
2026-01-25 01:00:00,2026-01,2026-02,2026-01_demand_vars_serverB,gpt-5-search-api,real_pce_level,30000.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=676.10 retail_sales_mom=−1.50 retail_sales_yoy=4.50 real_pce_level=30000.00 real_pce_mom=−0.10 real_pce_yoy=2.70 real_dpi_level=26000.00 real_dpi_mom=−0.20 real_dpi_yoy=1.80 housing_starts_level=1300.00 housing_starts_mom=−2.50 housing_starts_yoy=−10.00 building_permits_level=1250.00 building_permits_mom=−3.50 building_permits_yoy=−12.00 existing_home_sales_level=4100.00 existing_home_sales_mom=−1.50 existing_home_sales_yoy=−5.00 new_home_sales_level=720.00 new_home_sales_mom=−2.00 new_home_sales_yoy=15.00 ism_services_index=54.00 ism_services_mom=−0.40,
2026-01-25 01:00:00,2026-01,2026-02,2026-01_demand_vars_serverB,gpt-5-search-api,real_pce_mom,-0.1,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=676.10 retail_sales_mom=−1.50 retail_sales_yoy=4.50 real_pce_level=30000.00 real_pce_mom=−0.10 real_pce_yoy=2.70 real_dpi_level=26000.00 real_dpi_mom=−0.20 real_dpi_yoy=1.80 housing_starts_level=1300.00 housing_starts_mom=−2.50 housing_starts_yoy=−10.00 building_permits_level=1250.00 building_permits_mom=−3.50 building_permits_yoy=−12.00 existing_home_sales_level=4100.00 existing_home_sales_mom=−1.50 existing_home_sales_yoy=−5.00 new_home_sales_level=720.00 new_home_sales_mom=−2.00 new_home_sales_yoy=15.00 ism_services_index=54.00 ism_services_mom=−0.40,
2026-01-25 01:00:00,2026-01,2026-02,2026-01_demand_vars_serverB,gpt-5-search-api,real_pce_yoy,2.7,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=676.10 retail_sales_mom=−1.50 retail_sales_yoy=4.50 real_pce_level=30000.00 real_pce_mom=−0.10 real_pce_yoy=2.70 real_dpi_level=26000.00 real_dpi_mom=−0.20 real_dpi_yoy=1.80 housing_starts_level=1300.00 housing_starts_mom=−2.50 housing_starts_yoy=−10.00 building_permits_level=1250.00 building_permits_mom=−3.50 building_permits_yoy=−12.00 existing_home_sales_level=4100.00 existing_home_sales_mom=−1.50 existing_home_sales_yoy=−5.00 new_home_sales_level=720.00 new_home_sales_mom=−2.00 new_home_sales_yoy=15.00 ism_services_index=54.00 ism_services_mom=−0.40,
2026-01-25 01:00:00,2026-01,2026-02,2026-01_demand_vars_serverB,gpt-5-search-api,real_dpi_level,26000.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=676.10 retail_sales_mom=−1.50 retail_sales_yoy=4.50 real_pce_level=30000.00 real_pce_mom=−0.10 real_pce_yoy=2.70 real_dpi_level=26000.00 real_dpi_mom=−0.20 real_dpi_yoy=1.80 housing_starts_level=1300.00 housing_starts_mom=−2.50 housing_starts_yoy=−10.00 building_permits_level=1250.00 building_permits_mom=−3.50 building_permits_yoy=−12.00 existing_home_sales_level=4100.00 existing_home_sales_mom=−1.50 existing_home_sales_yoy=−5.00 new_home_sales_level=720.00 new_home_sales_mom=−2.00 new_home_sales_yoy=15.00 ism_services_index=54.00 ism_services_mom=−0.40,
2026-01-25 01:00:00,2026-01,2026-02,2026-01_demand_vars_serverB,gpt-5-search-api,real_dpi_mom,-0.2,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=676.10 retail_sales_mom=−1.50 retail_sales_yoy=4.50 real_pce_level=30000.00 real_pce_mom=−0.10 real_pce_yoy=2.70 real_dpi_level=26000.00 real_dpi_mom=−0.20 real_dpi_yoy=1.80 housing_starts_level=1300.00 housing_starts_mom=−2.50 housing_starts_yoy=−10.00 building_permits_level=1250.00 building_permits_mom=−3.50 building_permits_yoy=−12.00 existing_home_sales_level=4100.00 existing_home_sales_mom=−1.50 existing_home_sales_yoy=−5.00 new_home_sales_level=720.00 new_home_sales_mom=−2.00 new_home_sales_yoy=15.00 ism_services_index=54.00 ism_services_mom=−0.40,
2026-01-25 01:00:00,2026-01,2026-02,2026-01_demand_vars_serverB,gpt-5-search-api,real_dpi_yoy,1.8,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=676.10 retail_sales_mom=−1.50 retail_sales_yoy=4.50 real_pce_level=30000.00 real_pce_mom=−0.10 real_pce_yoy=2.70 real_dpi_level=26000.00 real_dpi_mom=−0.20 real_dpi_yoy=1.80 housing_starts_level=1300.00 housing_starts_mom=−2.50 housing_starts_yoy=−10.00 building_permits_level=1250.00 building_permits_mom=−3.50 building_permits_yoy=−12.00 existing_home_sales_level=4100.00 existing_home_sales_mom=−1.50 existing_home_sales_yoy=−5.00 new_home_sales_level=720.00 new_home_sales_mom=−2.00 new_home_sales_yoy=15.00 ism_services_index=54.00 ism_services_mom=−0.40,
2026-01-25 01:00:00,2026-01,2026-02,2026-01_demand_vars_serverB,gpt-5-search-api,housing_starts_level,1300.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=676.10 retail_sales_mom=−1.50 retail_sales_yoy=4.50 real_pce_level=30000.00 real_pce_mom=−0.10 real_pce_yoy=2.70 real_dpi_level=26000.00 real_dpi_mom=−0.20 real_dpi_yoy=1.80 housing_starts_level=1300.00 housing_starts_mom=−2.50 housing_starts_yoy=−10.00 building_permits_level=1250.00 building_permits_mom=−3.50 building_permits_yoy=−12.00 existing_home_sales_level=4100.00 existing_home_sales_mom=−1.50 existing_home_sales_yoy=−5.00 new_home_sales_level=720.00 new_home_sales_mom=−2.00 new_home_sales_yoy=15.00 ism_services_index=54.00 ism_services_mom=−0.40,
2026-01-25 01:00:00,2026-01,2026-02,2026-01_demand_vars_serverB,gpt-5-search-api,housing_starts_mom,-2.5,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=676.10 retail_sales_mom=−1.50 retail_sales_yoy=4.50 real_pce_level=30000.00 real_pce_mom=−0.10 real_pce_yoy=2.70 real_dpi_level=26000.00 real_dpi_mom=−0.20 real_dpi_yoy=1.80 housing_starts_level=1300.00 housing_starts_mom=−2.50 housing_starts_yoy=−10.00 building_permits_level=1250.00 building_permits_mom=−3.50 building_permits_yoy=−12.00 existing_home_sales_level=4100.00 existing_home_sales_mom=−1.50 existing_home_sales_yoy=−5.00 new_home_sales_level=720.00 new_home_sales_mom=−2.00 new_home_sales_yoy=15.00 ism_services_index=54.00 ism_services_mom=−0.40,
